title,authors,code_link
LLAVIDAL: A Large LAnguage VIsion Model for Daily Activities of Living,Dominick Reilly · Rajatsubhra Chakraborty · Arkaprava Sinha · Manish Kumar Govind · Pu Wang · Francois Bremond · Le Xue · Srijan Das,
InterDyn: Controllable Interactive Dynamics with Video Diffusion Models,Rick Akkerman · Haiwen Feng · Michael J. Black · Dimitrios Tzionas · Victoria Abrevaya,
Concept Lancet: Image Editing with Compositional Representation Transplant,Jinqi Luo · Tianjiao Ding · Kwan Ho Ryan Chan · Hancheng Min · Chris Callison-Burch · Rene Vidal,
Instant3dit: Multiview Inpainting for Fast Editing of 3D Objects,Amir Barda · Matheus Gadelha · Vladimir G. Kim · Noam Aigerman · Amit H. Bermano · Thibault Groueix,
DiSciPLE: Learning Interpretable Programs for Scientific Visual Discovery,Utkarsh Mall · Cheng Perng Phoo · Mia Chiquier · Bharath Hariharan · Kavita Bala · Carl Vondrick,
DeSplat: Decomposed Gaussian Splatting for Distractor-Free Rendering,Yihao Wang · Marcus Klasson · Matias Turkulainen · Shuzhe Wang · Juho Kannala · Arno Solin,
MonoTAKD: Teaching Assistant Knowledge Distillation for Monocular 3D Object Detection,Hou-I Liu · Christine Wu · Jen-Hao Cheng · Wenhao Chai · Shian-yun Wang · Gaowen Liu · Hugo Latapie · Jhih-Ciang Wu · Jenq-Neng Hwang · Hong-Han Shuai · Wen-Huang Cheng,https://github.com/hoiliu-0801/MonoTAKD
Zero-Shot Head Swapping in Real-World Scenarios,Sohyun Jeong · Taewoong Kang · Hyojin Jang · Jaegul Choo,
Sampling Innovation-Based Adaptive Compressive Sensing,Zhifu Tian · Tao Hu · Chaoyang Niu · Di Wu · Shu Wang,
MaskGWM: A Generalizable Driving World Model with Video Mask Reconstruction,Jingcheng Ni · Yuxin Guo · Yichen Liu · Rui Chen · Lewei Lu · Zehuan Wu,
Dual-Agent Optimization framework for Cross-Domain Few-Shot Segmentation,Zhaoyang Li · Yuan Wang · Wangkai Li · Tianzhu Zhang · Xiang Liu,
HSI-GPT: A General-Purpose Large Scene-Motion-Language Model for Human Scene Interaction,Yuan Wang · Yali Li · Lixiang Li · Shengjin Wang,
DocSAM: Unified Document Image Segmentation via Query Decomposition and Heterogeneous Mixed Learning,Xiao-Hui Li · Fei Yin · Cheng-Lin Liu,
Spatiotemporal Decoupling for Efficient Vision-Based Occupancy Forecasting,Jingyi Xu · Xieyuanli Chen · Junyi Ma · Jiawei Huang · Jintao Xu · Yue Wang · Ling Pei,
Diffusion Model is Effectively Its Own Teacher,Xinyin Ma · Runpeng Yu · Songhua Liu · Gongfan Fang · Xinchao Wang,
AVQACL: A Novel Benchmark for Audio-Visual Question Answering Continual Learning,Kaixuan Wu · Xinde Li · Xinglin Li · Chuanfei Hu · Guoliang Wu,
Science-T2I: Addressing Scientific Illusions in Image Synthesis,Jialuo Li · Wenhao Chai · XINGYU FU · Haiyang Xu · Saining Xie,
Driving by the Rules: A Benchmark for Integrating Traffic Sign Regulations into Vectorized HD Map,Xinyuan Chang · Maixuan Xue · Xinran Liu · Zheng Pan · Xing Wei,
IDEA-Bench: How Far are Generative Models from Professional Designing?,Chen Liang · Lianghua Huang · Jingwu Fang · Huanzhang Dou · Wei Wang · Zhi-Fan Wu · Yupeng Shi · Junge Zhang · Xin Zhao · Yu Liu,
Enhancing Dataset Distillation via Non-Critical Region Refinement,Minh-Tuan Tran · Trung Le · Xuan-May Le · Thanh-Toan Do · Dinh Phung,
When the Future Becomes the Past: Taming Temporal Correspondence for Self-supervised Video Representation Learning,Yang Liu · Qianqian Xu · Peisong Wen · Siran Dai · Qingming Huang,https://github.com/yafeng19/T-CORE
Minding Fuzzy Regions: A Data-driven Alternating Learning Paradigm for Stable Lesion Segmentation,Lexin Fang · Yunyang Xu · Xiang Ma · Xuemei Li · Caiming Zhang,
Generative Sparse-View Gaussian Splatting,Hanyang Kong · Xingyi Yang · Xinchao Wang,
ProjAttacker: A Configurable Physical Adversarial Attack for Face Recognition via Projector,Yuanwei Liu · Hui Wei · Chengyu Jia · Ruqi Xiao · Weijian Ruan · Xingxing Wei · Joey Tianyi Zhou · Zheng Wang,
Reasoning to Attend: Try to Understand How <SEG> Token Works,Rui Qian · Xin Yin · Dejing Dou,https://github.com/rui-qian/READ
Type-R: Automatically Retouching Typos for Text-to-Image Generation,Wataru Shimoda · Naoto Inoue · Daichi Haraguchi · Hayato Mitani · Seiichi Uchida · Kota Yamaguchi,https://github.com/CyberAgentAILab/Type-R
RoboSense: Large-scale Dataset and Benchmark for Egocentric Robot Perception and Navigation in Crowded and Unstructured Environments,Haisheng Su · Feixiang Song · CONG MA · Wei Wu · Junchi Yan,https://github.com/suhaisheng/RoboSense
High-Fidelity Relightable Monocular Portrait Animation with Lighting-Controllable Video Diffusion Model,Mingtao Guo · Guanyu Xing · Yanli Liu,
ProKeR: A Kernel Perspective on Few-Shot Adaptation of Large Vision-Language Models,Yassir Bendou · Amine Ouasfi · Vincent Gripon · Adnane Boukhayma,
Fast and Accurate Gigapixel Pathological Image Classification with Hierarchical Distillation Multi-Instance Learning,Jiuyang Dong · Junjun Jiang · Kui Jiang · Jiahan Li · Yongbing Zhang,
Dynamic Derivation and Elimination: Audio Visual Segmentation with Enhanced Audio Semantics,Chen Liu · Liying Yang · Peike Li · Dadong Wang · Lincheng Li · Xin Yu,
Robust Audio-Visual Segmentation via Audio-Guided Visual Convergent Alignment,Chen Liu · Peike Li · Liying Yang · Dadong Wang · Lincheng Li · Xin Yu,
StyleMaster: Stylize Your Video with Artistic Generation and Translation,Zixuan Ye · Huijuan Huang · Xintao Wang · Pengfei Wan · Di ZHANG · Wenhan Luo,
Effective Cloud Removal for Remote Sensing Images by an Improved Mean-Reverting Denoising Model with Elucidated Design Space,Yi Liu · Wengen Li · Jihong Guan · Shuigeng Zhou · Yichao Zhang,https://github.com/Ly403/EMRDM
Learning Visual Composition through Improved Semantic Guidance,Austin Stone · Hagen Soltau · Robert Geirhos · Xi Yi · Ye Xia · Bingyi Cao · Kaifeng Chen · Abhijit Ogale · Jonathon Shlens,
V-Stylist: Video Stylization via Collaboration and Reflection of MLLM Agents,Zhengrong Yue · Shaobin Zhuang · Kunchang Li · Yanbo Ding · Yali Wang,
An End-to-End Robust Point Cloud Semantic Segmentation Network with Single-Step Conditional Diffusion Models,Wentao Qu · Jing Wang · Yongshun Gong · Xiaoshui Huang · Liang Xiao,
BlenderGym: Benchmarking Foundational Model Systems for Graphics Editing,Yunqi Gu · Ian Huang · Jihyeon Je · Guandao Yang · Leonidas Guibas,
Where the Devil Hides: Deepfake Detectors Can No Longer Be Trusted,Shuaiwei Yuan · Junyu Dong · Yuezun Li,
From Words to Structured Visuals: A Benchmark and Framework for Text-to-Diagram Generation and Editing,Jingxuan Wei · Cheng Tan · Qi Chen · Gaowei Wu · Siyuan Li · Zhangyang Gao · Linzhuang Sun · Bihui Yu · Ruifeng Guo,
Hearing Hands: Generating Sounds from Physical Interactions in 3D Scenes,Yiming Dou · Wonseok Oh · Yuqing Luo · Antonio Loquercio · Andrew Owens,
Eval3D: Interpretable and Fine-grained Evaluation for 3D Generation,Shivam Duggal · Yushi Hu · Oscar Michel · Aniruddha Kembhavi · William Freeman · Noah A. Smith · Ranjay Krishna · Antonio Torralba · Ali Farhadi · Wei-Chiu Ma,
Active Data Curation Effectively Distills Large-Scale Multimodal Models,Vishaal Udandarao · Nikhil Parthasarathy · Muhammad Ferjad Naeem · Talfan Evans · Samuel Albanie · Federico Tombari · Yongqin Xian · Alessio Tonioni · Olivier J Henaff,
Attraction Diminishing and Distributing for Few-Shot Class-Incremental Learning,Li-Jun Zhao · Zhen-Duo Chen · Yongxin Wang · Xin Luo · Xin-Shun Xu,
EdgeTAM: On-Device Track Anything Model,Chong Zhou · Chenchen Zhu · Yunyang Xiong · Saksham Suri · Fanyi Xiao · Lemeng Wu · Raghuraman Krishnamoorthi · Bo Dai · Chen Change Loy · Vikas Chandra · Bilge Soran,
Diffusion Self-Distillation for Zero-Shot Customized Image Generation,Shengqu Cai · Eric Ryan Chan · Yunzhi Zhang · Leonidas Guibas · Jiajun Wu · Gordon Wetzstein,
Domain Generalization in CLIP via Learning with Diverse Text Prompts,Changsong Wen · Zelin Peng · Yu Huang · Xiaokang Yang · Wei Shen,
Multi-focal Conditioned Latent Diffusion for Person Image Synthesis,Jiaqi Liu · Jichao Zhang · Paolo Rota · Nicu Sebe,https://github.com/jqliu09/mcld
Dora: Sampling and Benchmarking for 3D Shape Variational Auto-Encoders,Rui Chen · Jianfeng Zhang · Yixun Liang · Guan Luo · Weiyu Li · Jiarui Liu · Xiu Li · Xiaoxiao Long · Jiashi Feng · Ping Tan,
Deterministic-to-Stochastic Diverse Latent Feature Mapping for Human Motion Synthesis,Hua Yu · Weiming Liu · Gui Xu · Yaqing Hou · Yew-Soon Ong · Qiang Zhang,
UMFN: Unified Multi-Domain Face Normalization for Joint Cross-domain Prototype Learning and Heterogeneous Face Recognition,Meng Pang · Wenjun Zhang · Nanrun Zhou · Shengbo Chen · Hong Rao,
Graph-Embedded Structure-Aware Perceptual Hashing for Neural Network Protection and Piracy Detection,Ruiheng Liu · Haozhe Chen · Boyao Zhao · Kejiang Chen · Weiming Zhang,
"DiscoVLA: Discrepancy Reduction in Vision, Language, and Alignment for Parameter-Efficient Video-Text Retrieval",Leqi Shen · Guoqiang Gong · Tianxiang Hao · Tao He · Yifeng Zhang · Pengzhang Liu · Sicheng Zhao · Jungong Han · Guiguang Ding,https://github.com/LunarShen/DsicoVLA
Teller: Real-Time Streaming Audio-Driven Portrait Animation with Autoregressive Motion Generation,Dingcheng Zhen · Shunshun Yin · Shiyang Qin · Hou Yi · Ziwei Zhang · Siyuan Liu · Gan Qi · Ming Tao,
CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,Siyuan Cheng · Lingjuan Lyu · Zhenting Wang · Xiangyu Zhang · Vikash Sehwag,
CarPlanner: Consistent Auto-regressive Trajectory Planning for Large-Scale Reinforcement Learning in Autonomous Driving,Dongkun Zhang · Jiaming Liang · Ke Guo · Sha Lu · Qi Wang · Rong Xiong · Zhenwei Miao · Yue Wang,
StreetCrafter: Street View Synthesis with Controllable Video Diffusion Models,Yunzhi Yan · Zhen Xu · Haotong Lin · Haian Jin · Haoyu Guo · Yida Wang · Kun Zhan · XianPeng Lang · Hujun Bao · Xiaowei Zhou · Sida Peng,
FreeTimeGS: Free Gaussian Primitives at Anytime Anywhere for Dynamic Scene Reconstruction,Yifan Wang · Peishan Yang · Zhen Xu · Jiaming Sun · Zhanhua Zhang · chen yong · Hujun Bao · Sida Peng · Xiaowei Zhou,
DashGaussian: Optimizing 3D Gaussian Splatting in 200 Seconds,Youyu Chen · Junjun Jiang · Kui Jiang · Xiao Tang · Zhihao Li · Xianming Liu · Yinyu Nie,
ScaMo: Exploring the Scaling Law in Autoregressive Motion Generation Model,Shunlin Lu · Jingbo Wang · Zeyu Lu · Ling-Hao Chen · Wenxun Dai · Junting Dong · Zhiyang Dou · Bo Dai · Ruimao Zhang,
PoseTraj: Pose-Aware Trajectory Control in Video Diffusion,longbin ji · Lei Zhong · Pengfei Wei · Changjian Li,
UCM-VeID V2: A Richer Dataset and A Pre-training Method for UAV Cross-Modality Vehicle Re-Identification,Xingyue Liu · Jiahao Qi · Chen Chen · Kangcheng Bin · Ping Zhong,
Wav2Sem: Plug-and-Play Audio Semantic Decoupling for 3D Speech-Driven Facial Animation,Hao Li · Ju Dai · Xin Zhao · Feng Zhou · Junjun Pan · Lei Li,
GraphMimic: Graph-to-Graphs Generative Modeling from Videos for Policy Learning,Guangyan Chen · Te Cui · Meiling Wang · Yang Chengcai · Mengxiao Hu · Haoyang Lu · Yao Mu · Zicai Peng · Tianxing Zhou · XINRAN JIANG · Yi Yang · Yufeng Yue,
Florence-VL: Enhancing Vision-Language Models with Generative Vision Encoder and Depth-Breadth Fusion,Jiuhai Chen · Jianwei Yang · Haiping Wu · Dianqi Li · Jianfeng Gao · Tianyi Zhou · Bin Xiao,
Implicit Correspondence Learning for Image-to-Point Cloud Registration,Xinjun Li · Wenfei Yang · Jiacheng Deng · Zhixin Cheng · Xu Zhou · Tianzhu Zhang,
SynerGen-VL: Towards Synergistic Image Understanding and Generation with Vision Experts and Token Folding,Hao Li · Changyao TIAN · Jie Shao · Xizhou Zhu · Zhaokai Wang · Jinguo Zhu · Wenhan Dou · Xiaogang Wang · Hongsheng Li · Lewei Lu · Jifeng Dai,
Continual SFT Matches Multimodal RLHF with Negative Supervision,Ke Zhu · Yu Wang · Yanpeng Sun · Qiang Chen · Jiang-Jiang Liu · gang zhang · Jingdong Wang,
Learning Class Prototypes for Unified Sparse-Supervised 3D Object Detection,Yun Zhu · Le Hui · Hang Yang · Jianjun Qian · Jin Xie · Jian Yang,
Mitigating Hallucinations in Large Vision-Language Models via DPO: On-Policy Data Hold the Key,Zhihe Yang · Xufang Luo · Dongqi Han · Yunjian Xu · Dongsheng Li,
Stable-SCore: A Stable Registration-based Framework for 3D Shape Correspondence,Haolin Liu · Xiaohang Zhan · Zizheng Yan · Zhongjin Luo · Yuxin Wen · Xiaoguang Han,
Janus: Decoupling Visual Encoding for Unified Multimodal Understanding and Generation,Chengyue Wu · Xiaokang Chen · Zhiyu Wu · Yiyang Ma · Xingchao Liu · Zizheng Pan · Wen Liu · Zhenda Xie · Xingkai Yu · Chong Ruan · Ping Luo,
Improved Video VAE for Latent Video Diffusion Model,Pingyu Wu · Kai Zhu · Yu Liu · Liming Zhao · Wei Zhai · Yang Cao · Zheng-Jun Zha,
Building a Mind Palace: Structuring Environment-Grounded Semantic Graphs for Effective Long Video Analysis with LLMs,Zeyi Huang · Yuyang Ji · Xiaofang Wang · Nikhil Mehta · Tong Xiao · Donghyun Lee · Sigmund VanValkenburgh · Shengxin Zha · Bolin Lai · Licheng Yu · Ning Zhang · Yong Jae Lee · Miao Liu,
Your Scale Factors are My Weapon: Targeted Bit-Flip Attacks on Vision Transformers via Scale Factor Manipulation,Jialai Wang · Yuxiao Wu · Weiye Xu · Yating Huang · Chao Zhang · Zongpeng Li · Mingwei Xu · Zhenkai Liang,
CaricatureBooth: Data-Free Interactive Caricature Generation in a Photo Booth,Zhiyu Qu · Yunqi Miao · Zhensong Zhang · Jifei Song · Jiankang Deng · Yi-Zhe Song,
MAGE : Single Image to Material-Aware 3D via the Multi-View G-Buffer Estimation Model,Haoyuan Wang · Zhenwei Wang · Xiaoxiao Long · Cheng Lin · Gerhard Hancke · Rynson W.H. Lau,
From Poses to Identity: Training-Free Person Re-Identification via Feature Centralization,Chao Yuan · Guiwei Zhang · Changxiao Ma · Tianyi Zhang · Guanglin Niu,https://github.com/yuanc3/Pose2ID
MMAR: Towards Lossless Multi-Modal Auto-Regressive Probabilistic Modeling,Jian Yang · Dacheng Yin · Yizhou Zhou · Fengyun Rao · Wei Zhai · Yang Cao · Zheng-Jun Zha,
One-for-More: Continual Diffusion Model for Anomaly Detection,Xiaofan Li · Xin Tan · Zhuo Chen · Zhizhong Zhang · Ruixin Zhang · Rizen Guo · Guannan Jiang · Yulong Chen · Yanyun Qu · Lizhuang Ma · Yuan Xie,https://github.com/FuNz-0/One-for-More.git
Explaining in Diffusion: Explaining a Classifier with Diffusion Semantics,Tahira Kazimi · Ritika Allada · Pinar Yanardag,
Harnessing Frozen Unimodal Encoders for Flexible Multimodal Alignment,Mayug Maniparambil · Raiymbek Akshulakov · YASSER ABDELAZIZ DAHOU DJILALI · Sanath Narayan · Ankit Singh · Noel O'Connor,https://github.com/mayug/freeze-align
MotiF: Making Text Count in Image Animation with Motion Focal Loss,Shijie Wang · Samaneh Azadi · Rohit Girdhar · Sai Saketh Rambhatla · Chen Sun · Xi Yin,
Finer-CAM: Spotting the Difference Reveals Finer Details for Visual Explanation,Ziheng Zhang · Jianyang Gu · Arpita Chowdhury · Zheda Mai · David Carlyn · Tanya Berger-Wolf · Yu Su · Wei-Lun Chao,
BOE-ViT: Boosting Orientation Estimation with Equivariance in Self-Supervised 3D Subtomogram Alignment,Runmin Jiang · Jackson Daggett · Shriya Pingulkar · Yizhou Zhao · Priyanshu Dhingra · Daniel Brown · Qifeng Wu · Xiangrui Zeng · Xingjian Li · Min Xu,
Compositional Targeted Multi-Label Universal Perturbations,Hassan Mahmood · Ehsan Elhamifar,
Causal Composition Diffusion Model for Closed-loop Traffic Generation,Haohong Lin · Xin Huang · Tung Phan-Minh · David S Hayden · Huan Zhang · DING ZHAO · Siddhartha Srinivasa · Eric M. Wolff · Hongge Chen,
Recovering Dynamic 3D Sketches from Videos,Jaeah Lee · Changwoon Choi · Young Min Kim · Jaesik Park,
GRAE-3DMOT: Geometry Relation-Aware Encoder for Online 3D Multi-Object Tracking,Hyunseop Kim · Hyo-Jun Lee · Yonguk Lee · Jinu Lee · Hanul Kim · Yeong Jun Koh,
SOAP: Vision-Centric 3D Semantic Scene Completion with Scene-Adaptive Decoder and Occluded Region-Aware View Projection,Hyo-Jun Lee · Yeong Jun Koh · Hanul Kim · Hyunseop Kim · Yonguk Lee · Jinu Lee,
Focus-N-Fix: Region-Aware Fine-Tuning for Text-to-Image Generation,Xiaoying Xing · Avinab Saha · Junfeng He · Susan Hao · Paul Vicol · Moonkyung Ryu · Gang Li · Sahil Singla · Sarah Young · Yinxiao Li · Feng Yang · Deepak Ramachandran,
LLaVA-Critic: Learning to Evaluate Multimodal Models,Tianyi Xiong · Xiyao Wang · Dong Guo · Qinghao Ye · Haoqi Fan · Quanquan Gu · Heng Huang · Chunyuan Li,
Consistency Posterior Sampling for Diverse Image Synthesis,Vishal Purohit · Matthew Repasky · Jianfeng Lu · Qiang Qiu · Yao Xie · Xiuyuan Cheng,
Towards Universal AI-Generated Image Detection by Variational Information Bottleneck Network,Haifeng Zhang · Qinghui He · Xiuli Bi · Weisheng Li · Bo Liu · Bin Xiao,
Theoretical Insights in Model Inversion Robustness and Conditional Entropy Maximization for Collaborative Inference Systems,Song Xia · Yi Yu · Wenhan Yang · MEIWEN DING · Zhuo Chen · Ling-Yu Duan · Alex C. Kot · Xudong Jiang,
Learning Conditional Space-Time Prompt Distributions for Video Class-Incremental Learning,Xiaohan Zou · Wenchao Ma · Shu Zhao,
Population Normalization for Federated Learning,Zhuoyao Wang · Fan Yi · Peizhu Gong · Caitou He · Cheng Jin · Weizhong Zhang,
Personalized Preference Fine-tuning of Diffusion Models,Meihua Dang · Anikait Singh · Linqi Zhou · Stefano Ermon · Jiaming Song,
DualTalk: Dual-Speaker Interaction for 3D Talking Head Conversations,Ziqiao Peng · Yanbo Fan · Haoyu Wu · Xuan Wang · Hongyan Liu · Jun He · Zhaoxin Fan,
EchoTraffic: Enhancing Traffic Anomaly Understanding with Audio-Visual Insights,Zhenghao Xing · Hao Chen · Binzhu Xie · Jiaqi Xu · Ziyu Guo · Xuemiao Xu · Jianye Hao · Chi-Wing Fu · Xiaowei Hu · Pheng-Ann Heng,https://github.com/HarryHsing/EchoTraffic
Gazing at Rewards: Eye Movements as a Lens into Human and AI Decision-Making in Hybrid Visual Foraging,Bo Wang · Dingwei Tan · Yen-Ling Kuo · Zhaowei Sun · Jeremy M Wolfe · Tat-Jen Cham · Mengmi Zhang,
Correlative and Discriminative Label Grouping for Multi-Label Visual Prompt Tuning,Lei-Lei Ma · Shuo Xu · Ming-Kun Xie · Lei Wang · Dengdi Sun · Haifeng Zhao,
Circumventing Shortcuts in Audio-visual Deepfake Detection Datasets with Unsupervised Learning,Stefan Smeu · Dragos-Alexandru Boldisor · Dan Oneata · Elisabeta Oneata,https://github.com/bit-ml/AVH-Align
TASTE-Rob: Advancing Video Generation of Task-Oriented Hand-Object Interaction for Generalizable Robotic Manipulation,Hongxiang Zhao · Xingchen Liu · Mutian Xu · Yiming Hao · Weikai Chen · Xiaoguang Han,
